location_id,source_primary_key,county_id,county_code,county_name,constituency_id,constituency_name,ward_id,ward_name,deleted,location_name_key
1218,971113d972514ddf846d6dc535c5cecb,kisumu,KSM,Kisumu,nyakach,Nyakach,central_nyakach,Central Nyakach,N,KSM_nyakach_central_nyakach
1219,02c7e8f73e8a4dcda11713c10c62ab1f,kisumu,KSM,Kisumu,nyakach,Nyakach,west_nyakach,West Nyakach,N,KSM_nyakach_west_nyakach
1220,466430cfdcef45caac71751d333d7e17,kisumu,KSM,Kisumu,nyakach,Nyakach,south_east_nyakach,South East Nyakach,N,KSM_nyakach_south_east_nyakach
1221,836183a4bb514e1cb52b7c844b0423cb,homa_bay,HBY,Homa Bay,kasipul,Kasipul,west_kasipul,West Kasipul,N,HBY_kasipul_west_kasipul
1222,b0bb69ce84f04068a14d95ddbb7be078,homa_bay,HBY,Homa Bay,kasipul,Kasipul,south_kasipul,South Kasipul,N,HBY_kasipul_south_kasipul
1223,432e5f349c72428ab39029fd512af3e0,homa_bay,HBY,Homa Bay,kasipul,Kasipul,central_kasipul,Central Kasipul,N,HBY_kasipul_central_kasipul
1224,f7cf9c677c3945e38c09700c972c0c38,homa_bay,HBY,Homa Bay,kasipul,Kasipul,east_kamagak,East Kamagak,N,HBY_kasipul_east_kamagak
1225,938e13b33cbb4529beef0a622910c077,homa_bay,HBY,Homa Bay,kasipul,Kasipul,west_kamagak,West Kamagak,N,HBY_kasipul_west_kamagak
1226,d864548cfa4943c691d42767fad69011,homa_bay,HBY,Homa Bay,kabondo_kasipul,Kabondo Kasipul,kabondo_east,Kabondo East,N,HBY_kabondo_kasipul_kabondo_east
1227,c7f1b873f30d4aa49735c520c71f364d,homa_bay,HBY,Homa Bay,kabondo_kasipul,Kabondo Kasipul,kabondo_west,Kabondo West,N,HBY_kabondo_kasipul_kabondo_west
1228,a8ec2a954f734d0d8286c37c6aaa1cf5,homa_bay,HBY,Homa Bay,kabondo_kasipul,Kabondo Kasipul,kokwanyo_kakelo,Kokwanyo/Kakelo,N,HBY_kabondo_kasipul_kokwanyo_kakelo
1229,284efe8a5865492b81326d79b26ae858,homa_bay,HBY,Homa Bay,kabondo_kasipul,Kabondo Kasipul,kojwach,Kojwach,N,HBY_kabondo_kasipul_kojwach
1230,cb8c123c77534634ab491a456e666552,homa_bay,HBY,Homa Bay,karachuonyo,Karachuonyo,west_karachuonyo,West Karachuonyo,N,HBY_karachuonyo_west_karachuonyo
1231,908bb29afe304bad95b71cc1ea8533ca,homa_bay,HBY,Homa Bay,karachuonyo,Karachuonyo,north_karachuonyo,North Karachuonyo,N,HBY_karachuonyo_north_karachuonyo
1232,bb7f4cb03136421d9c007ab057cb059a,homa_bay,HBY,Homa Bay,karachuonyo,Karachuonyo,central,Central,N,HBY_karachuonyo_central
1233,4b0f3974eaff43c1bf2075c54059582a,homa_bay,HBY,Homa Bay,karachuonyo,Karachuonyo,kanyaluo,Kanyaluo,N,HBY_karachuonyo_kanyaluo
1234,810d29bd5f9b4a4099464384360c703f,homa_bay,HBY,Homa Bay,karachuonyo,Karachuonyo,kibiri,Kibiri,N,HBY_karachuonyo_kibiri
1235,3dd3ad8c32374648b90924c35512134e,homa_bay,HBY,Homa Bay,karachuonyo,Karachuonyo,wangchieng,Wangchieng,N,HBY_karachuonyo_wangchieng
1236,42e8e70a39eb490bb40152b3e55e34b8,homa_bay,HBY,Homa Bay,karachuonyo,Karachuonyo,kendu_bay_town,Kendu Bay Town,N,HBY_karachuonyo_kendu_bay_town
1237,4e5964369ee747c394a770fc31066e56,homa_bay,HBY,Homa Bay,rangwe,Rangwe,west_gem,West Gem,N,HBY_rangwe_west_gem
1238,f3cbddbfa2064264827f4ede5a242ae1,homa_bay,HBY,Homa Bay,rangwe,Rangwe,east_gem,East Gem,N,HBY_rangwe_east_gem
1239,8b5e96c324ba4eb096306e3f500c58b6,homa_bay,HBY,Homa Bay,rangwe,Rangwe,kagan,Kagan,N,HBY_rangwe_kagan
1240,e0ca59e032ef45fab66786d1138cb498,homa_bay,HBY,Homa Bay,rangwe,Rangwe,kochia,Kochia,N,HBY_rangwe_kochia
1241,5cb95bbdad3e47be87fca9222ad199fa,homa_bay,HBY,Homa Bay,homa_bay_town,Homa Bay Town,homa_bay_central,Homa Bay Central,N,HBY_homa_bay_town_homa_bay_central
1242,a4627b792f074986985a18f2ba6cae53,homa_bay,HBY,Homa Bay,homa_bay_town,Homa Bay Town,homa_bay_arujo,Homa Bay Arujo,N,HBY_homa_bay_town_homa_bay_arujo
1243,fc6b45f887ab492da46bdc0b3511564a,homa_bay,HBY,Homa Bay,homa_bay_town,Homa Bay Town,homa_bay_west,Homa Bay West,N,HBY_homa_bay_town_homa_bay_west
1244,8ab0438885414826a7708496cc800290,homa_bay,HBY,Homa Bay,homa_bay_town,Homa Bay Town,homa_bay_east,Homa Bay East,N,HBY_homa_bay_town_homa_bay_east
1245,459cf6fbe1704da1866c683d9c5b5494,homa_bay,HBY,Homa Bay,ndhiwa,Ndhiwa,kwabwai,Kwabwai,N,HBY_ndhiwa_kwabwai
1246,3d3ab2b179504c88b0c05007ed85aa65,homa_bay,HBY,Homa Bay,ndhiwa,Ndhiwa,kanyadoto,Kanyadoto,N,HBY_ndhiwa_kanyadoto
1247,a76309712a7d4b8391b291e007463f57,homa_bay,HBY,Homa Bay,ndhiwa,Ndhiwa,kanyikela,Kanyikela,N,HBY_ndhiwa_kanyikela
1248,f72f93d33d1b487b92eaa0732052ffa0,homa_bay,HBY,Homa Bay,ndhiwa,Ndhiwa,north_kabuoch,North Kabuoch,N,HBY_ndhiwa_north_kabuoch
1249,0281caadd7b54be79d8aaced7759e661,homa_bay,HBY,Homa Bay,ndhiwa,Ndhiwa,kabuoch_south_pala,Kabuoch South/Pala,N,HBY_ndhiwa_kabuoch_south_pala
1250,67d73d185ec942e3a8a45e24182ab213,homa_bay,HBY,Homa Bay,ndhiwa,Ndhiwa,kanyamwa_kologi,Kanyamwa Kologi,N,HBY_ndhiwa_kanyamwa_kologi
1251,44f7bf5e25924ed7a18d51e265444481,homa_bay,HBY,Homa Bay,ndhiwa,Ndhiwa,kanyamwa_kosewe,Kanyamwa Kosewe,N,HBY_ndhiwa_kanyamwa_kosewe
1252,16a631ea16a3449382a742ca5268d59c,homa_bay,HBY,Homa Bay,mbita,Mbita,mfangano_island,Mfangano Island,N,HBY_mbita_mfangano_island
1253,2828d781c2be45d3b153470d448c0d8a,homa_bay,HBY,Homa Bay,mbita,Mbita,rusinga_island,Rusinga Island,N,HBY_mbita_rusinga_island
1254,3396da6fb9f44e228e6cbb6b92db6472,homa_bay,HBY,Homa Bay,mbita,Mbita,kasgunga,Kasgunga,N,HBY_mbita_kasgunga
1255,8b009365ee4249e1934c2445510b0dc3,homa_bay,HBY,Homa Bay,mbita,Mbita,gembe,Gembe,N,HBY_mbita_gembe
1256,5d6e703c537d430fb213bf359a0ad293,homa_bay,HBY,Homa Bay,mbita,Mbita,lambwe,Lambwe,N,HBY_mbita_lambwe
1257,ae19601c223e4ce4ac272772cb658d06,homa_bay,HBY,Homa Bay,suba,Suba,gwassi_south,Gwassi South,N,HBY_suba_gwassi_south
1258,0181c5ce23b14ff3ad850a11fe3c51dd,homa_bay,HBY,Homa Bay,suba,Suba,gwassi_north,Gwassi North,N,HBY_suba_gwassi_north
1259,d23ead84a77f48bfa543fe95d737bfd4,homa_bay,HBY,Homa Bay,suba,Suba,kaksingri_west,Kaksingri West,N,HBY_suba_kaksingri_west
1260,6d43ad04786f4b3d955baece80c027b9,homa_bay,HBY,Homa Bay,suba,Suba,ruma_kaksingri_east,Ruma Kaksingri East,N,HBY_suba_ruma_kaksingri_east
1261,bce83e9fa24740908fa8f8f073e19164,migori,MGR,Migori,rongo,Rongo,north_kamagambo,North Kamagambo,N,MGR_rongo_north_kamagambo
1262,a3f96c54bebf4dd3bbb1d3d8c14769c6,migori,MGR,Migori,rongo,Rongo,central_kamagambo,Central Kamagambo,N,MGR_rongo_central_kamagambo
1263,9bced95282d44a96b10f80622380d425,migori,MGR,Migori,rongo,Rongo,east_kamagambo,East Kamagambo,N,MGR_rongo_east_kamagambo
1264,6d6631060b864185a79863bfc606bdab,migori,MGR,Migori,rongo,Rongo,south_kamagambo,South Kamagambo,N,MGR_rongo_south_kamagambo
1265,dc777b78d6944698bcc0816b25ea0d0b,migori,MGR,Migori,awendo,Awendo,north_sakwa,North Sakwa,N,MGR_awendo_north_sakwa
1266,c2958fe25f7744d39580db6880a702b0,migori,MGR,Migori,awendo,Awendo,south_sakwa,South Sakwa,N,MGR_awendo_south_sakwa
1267,dbaa0ddf72284405942828662d29ee6c,migori,MGR,Migori,awendo,Awendo,west_sakwa,West Sakwa,N,MGR_awendo_west_sakwa
1268,b146b049c8464cbeb720c029f8fbaeb2,migori,MGR,Migori,awendo,Awendo,central_sakwa,Central Sakwa,N,MGR_awendo_central_sakwa
1269,4757943eb05b4dc8800ada59c4fe38b3,migori,MGR,Migori,suna_east,Suna East,god_jope,God Jope,N,MGR_suna_east_god_jope
1270,a6a46794b9824143b8c0818de0722caa,migori,MGR,Migori,suna_east,Suna East,suna_central,Suna Central,N,MGR_suna_east_suna_central
1271,914c31bcbabe4714b84ebe05bad762bf,migori,MGR,Migori,suna_east,Suna East,kakrao,Kakrao,N,MGR_suna_east_kakrao
1272,85d7c1c39fad4fc589f68f6afc49d572,migori,MGR,Migori,suna_east,Suna East,kwa,Kwa,N,MGR_suna_east_kwa
1273,1ca8660a59944fc9989fdd7e37b092aa,migori,MGR,Migori,suna_west,Suna West,wiga,Wiga,N,MGR_suna_west_wiga
1274,a53ba2afb49c4467b72d1c89896e2f3d,migori,MGR,Migori,suna_west,Suna West,wasweta_ii,Wasweta Ii,N,MGR_suna_west_wasweta_ii
1275,1a6e09028a3b408ab76c2c1a7cdbde73,migori,MGR,Migori,suna_west,Suna West,ragana-oruba,Ragana-Oruba,N,MGR_suna_west_ragana-oruba
1276,876aafdebeb9451db48a5b39ef9d0926,migori,MGR,Migori,suna_west,Suna West,wasimbete,Wasimbete,N,MGR_suna_west_wasimbete
1277,2e5894a70d5e4bdb967d242f6d6eaf16,migori,MGR,Migori,uriri,Uriri,west_kanyamkago,West Kanyamkago,N,MGR_uriri_west_kanyamkago
1278,67d5e808cbde4daa9e3daefd73d132b7,migori,MGR,Migori,uriri,Uriri,north_kanyamkago,North Kanyamkago,N,MGR_uriri_north_kanyamkago
1279,48f479872d6348fc933548748d00abaf,migori,MGR,Migori,uriri,Uriri,central_kanyamkago,Central Kanyamkago,N,MGR_uriri_central_kanyamkago
1280,e5043e4c81a74bcfaca7af836a9d53e0,migori,MGR,Migori,uriri,Uriri,south_kanyamkago,South Kanyamkago,N,MGR_uriri_south_kanyamkago
1281,2279a834016e46fb835e2b3cb32002bb,migori,MGR,Migori,uriri,Uriri,east_kanyamkago,East Kanyamkago,N,MGR_uriri_east_kanyamkago
1282,4ccfdce6c2094595b5ffd350cd93a811,migori,MGR,Migori,nyatike,Nyatike,kachieng,KachienG,N,MGR_nyatike_kachieng
1283,f1e401e9681c40b798873dd3622019a0,migori,MGR,Migori,nyatike,Nyatike,kanyasa,Kanyasa,N,MGR_nyatike_kanyasa
1284,7fca67f035444af7b0552eafd2962a08,migori,MGR,Migori,nyatike,Nyatike,north_kadem,North Kadem,N,MGR_nyatike_north_kadem
1285,18d5ef3b703b4d1c9151f6be084904ad,migori,MGR,Migori,nyatike,Nyatike,macalder_kanyarwanda,Macalder/Kanyarwanda,N,MGR_nyatike_macalder_kanyarwanda
1286,e03636d5ca7d4b4780f439abcadc47f6,migori,MGR,Migori,nyatike,Nyatike,kaler,Kaler,N,MGR_nyatike_kaler
1287,924a2647c91546e28392fce749bf04fa,migori,MGR,Migori,nyatike,Nyatike,got_kachola,Got Kachola,N,MGR_nyatike_got_kachola
1288,93a17b24856849cb9b099fdca21203ae,migori,MGR,Migori,nyatike,Nyatike,muhuru,Muhuru,N,MGR_nyatike_muhuru
1289,bd649a2f77af40d0af62ec375b3da14b,migori,MGR,Migori,kuria_west,Kuria West,bukira_east,Bukira East,N,MGR_kuria_west_bukira_east
1290,6e6e00a7fc224be1983981d5e2f48a1c,migori,MGR,Migori,kuria_west,Kuria West,bukira_centrl_ikerege,Bukira Centrl/Ikerege,N,MGR_kuria_west_bukira_centrl_ikerege
1291,c904d0b8ca2e44eb884387cec9eaa38f,migori,MGR,Migori,kuria_west,Kuria West,isibania,Isibania,N,MGR_kuria_west_isibania
1292,b66faab5a8be4ef58c765cfd970cef35,migori,MGR,Migori,kuria_west,Kuria West,makerero,Makerero,N,MGR_kuria_west_makerero
1293,c2fcc2adc33542829e0773c3f3966e03,migori,MGR,Migori,kuria_west,Kuria West,masaba,Masaba,N,MGR_kuria_west_masaba
1294,216f36fd78234f688738fc9a3214b4f9,migori,MGR,Migori,kuria_west,Kuria West,tagare,Tagare,N,MGR_kuria_west_tagare
1295,b870fc0231f04bcdb4371569e3431b46,migori,MGR,Migori,kuria_west,Kuria West,nyamosense_komosoko,Nyamosense/Komosoko,N,MGR_kuria_west_nyamosense_komosoko
1296,df65293335c34314a93ac2323a9d9556,migori,MGR,Migori,kuria_east,Kuria East,gokeharaka_getambwega,Gokeharaka/Getambwega,N,MGR_kuria_east_gokeharaka_getambwega
1297,d274f089a0b94dada8ac241237633a3d,migori,MGR,Migori,kuria_east,Kuria East,ntimaru_west,Ntimaru West,N,MGR_kuria_east_ntimaru_west
1298,afd2962f7b0f46bf9cbda5f3790e4b42,migori,MGR,Migori,kuria_east,Kuria East,ntimaru_east,Ntimaru East,N,MGR_kuria_east_ntimaru_east
1299,2b0886c9fbb64faf8789cc5a51031339,migori,MGR,Migori,kuria_east,Kuria East,nyabasi_east,Nyabasi East,N,MGR_kuria_east_nyabasi_east
1300,9cf79e7333674b5bbf42b85c31cb59ab,migori,MGR,Migori,kuria_east,Kuria East,nyabasi_west,Nyabasi West,N,MGR_kuria_east_nyabasi_west
1301,7214f290b75f4c7f9203aa80b0a7f8a5,kisii,KSI,Kisii,bonchari,Bonchari,bomariba,Bomariba,N,KSI_bonchari_bomariba
1302,f91c95a9ba49440f9fa7ba100cd49913,kisii,KSI,Kisii,bonchari,Bonchari,bogiakumu,Bogiakumu,N,KSI_bonchari_bogiakumu
1303,4d3cfde3f50e49e0b219b56c8a4947c3,kisii,KSI,Kisii,bonchari,Bonchari,bomorenda,Bomorenda,N,KSI_bonchari_bomorenda
1304,26db81462ffd42baae52b0c1513de6b8,kisii,KSI,Kisii,bonchari,Bonchari,riana,Riana,N,KSI_bonchari_riana
1305,3aeca97791854f75b39dab8eb4489796,kisii,KSI,Kisii,south_mugirango,South Mugirango,tabaka,Tabaka,N,KSI_south_mugirango_tabaka
1306,11a94b17565a408b8f8fab1a7a9950a9,kisii,KSI,Kisii,south_mugirango,South Mugirango,boikanga,BoikangA,N,KSI_south_mugirango_boikanga
1307,71483bd8df1c4fcb9354d2a8b59aeabb,kisii,KSI,Kisii,south_mugirango,South Mugirango,bogetenga,Bogetenga,N,KSI_south_mugirango_bogetenga
1308,3c1239e9cfbe436299cc04308b6f1fc4,kisii,KSI,Kisii,south_mugirango,South Mugirango,borabu___chitago,Borabu / Chitago,N,KSI_south_mugirango_borabu___chitago
1309,fd2150233d3044beaf699d0aff75a445,kisii,KSI,Kisii,south_mugirango,South Mugirango,moticho,Moticho,N,KSI_south_mugirango_moticho
1310,79ad580a923e43d4a9af98112e8d3ac9,kisii,KSI,Kisii,south_mugirango,South Mugirango,getenga,Getenga,N,KSI_south_mugirango_getenga
1311,5071aca8be18416cbc8dbdfcfa0235db,kisii,KSI,Kisii,bomachoge_borabu,Bomachoge Borabu,bombaba_borabu,Bombaba Borabu,N,KSI_bomachoge_borabu_bombaba_borabu
1312,c7e2d99783b94b9a87ee6c624601dfa9,kisii,KSI,Kisii,bomachoge_borabu,Bomachoge Borabu,boochi_borabu,Boochi Borabu,N,KSI_bomachoge_borabu_boochi_borabu
1313,35f43b38210b4917a5b34a52f301a3d8,kisii,KSI,Kisii,bomachoge_borabu,Bomachoge Borabu,bokimonge,Bokimonge,N,KSI_bomachoge_borabu_bokimonge
1314,5815bca459d8410594eb7e7e42dc9378,kisii,KSI,Kisii,bomachoge_borabu,Bomachoge Borabu,magenche,Magenche,N,KSI_bomachoge_borabu_magenche
1315,fd0256088b31428abe15162a8929e3d4,kisii,KSI,Kisii,bobasi,Bobasi,masige_west,Masige West,N,KSI_bobasi_masige_west
1316,1d21789f50a1446d9059ad224a95a045,kisii,KSI,Kisii,bobasi,Bobasi,masige_east,Masige East,N,KSI_bobasi_masige_east
1317,65b59fbec7dc4275995d8fa7687925d0,kisii,KSI,Kisii,bobasi,Bobasi,bobasi_central,Bobasi Central,N,KSI_bobasi_bobasi_central
1318,4475bb471e8b4fd397e6654b562d482e,kisii,KSI,Kisii,bobasi,Bobasi,nyacheki,Nyacheki,N,KSI_bobasi_nyacheki
1319,90a1a03b91eb4107a24894abd3a132df,kisii,KSI,Kisii,bobasi,Bobasi,bobasi_bogetaorio,Bobasi Bogetaorio,N,KSI_bobasi_bobasi_bogetaorio
1320,4a70a830e20c4bcb97944dff89e60fbb,kisii,KSI,Kisii,bobasi,Bobasi,bobasi_chache,Bobasi Chache,N,KSI_bobasi_bobasi_chache
1321,cc52e468a44943df8fadfb7f96d6f229,kisii,KSI,Kisii,bobasi,Bobasi,sameta_mokwerero,Sameta/Mokwerero,N,KSI_bobasi_sameta_mokwerero
1322,7cc3fa9791ff4452964722f969d7a370,kisii,KSI,Kisii,bobasi,Bobasi,bobasi_boitangare,Bobasi Boitangare,N,KSI_bobasi_bobasi_boitangare
1323,5a6bc397c76849f98af755b8021f5b66,kisii,KSI,Kisii,bomachoge_chache,Bomachoge Chache,majoge,Majoge,N,KSI_bomachoge_chache_majoge
1324,0d37f69eb17b4111aa99583017213aa7,kisii,KSI,Kisii,bomachoge_chache,Bomachoge Chache,boochi_tendere,Boochi/Tendere,N,KSI_bomachoge_chache_boochi_tendere
1325,0fd8efb4ebb44d31a65592e84cc6a63b,kisii,KSI,Kisii,bomachoge_chache,Bomachoge Chache,bosoti_sengera,Bosoti/Sengera,N,KSI_bomachoge_chache_bosoti_sengera
1326,0ccac112671a46a096c3bd229e73c281,kisii,KSI,Kisii,nyaribari_masaba,Nyaribari Masaba,ichuni,Ichuni,N,KSI_nyaribari_masaba_ichuni
1327,a7cc308ab271408585dd99ad29a6d2b8,kisii,KSI,Kisii,nyaribari_masaba,Nyaribari Masaba,nyamasibi,Nyamasibi,N,KSI_nyaribari_masaba_nyamasibi
1328,8229d470edd645fb815f6ef1fc4dc18d,kisii,KSI,Kisii,nyaribari_masaba,Nyaribari Masaba,masimba,Masimba,N,KSI_nyaribari_masaba_masimba
1329,b5e615b564d842ada601402681545ae3,kisii,KSI,Kisii,nyaribari_masaba,Nyaribari Masaba,gesusu,Gesusu,N,KSI_nyaribari_masaba_gesusu
1330,03ff37ebf9f64fcd98b9e2f22b5e41b4,kisii,KSI,Kisii,nyaribari_masaba,Nyaribari Masaba,kiamokama,Kiamokama,N,KSI_nyaribari_masaba_kiamokama
1331,b699344867034f199823c2c8be03894b,kisii,KSI,Kisii,nyaribari_chache,Nyaribari Chache,bobaracho,Bobaracho,N,KSI_nyaribari_chache_bobaracho
1332,84aeab80d01f40e998e18c698ad3b4f8,kisii,KSI,Kisii,nyaribari_chache,Nyaribari Chache,kisii_central,Kisii Central,N,KSI_nyaribari_chache_kisii_central
1333,a3cfcacb1ff04fe5b1b0f104de3bfb04,kisii,KSI,Kisii,nyaribari_chache,Nyaribari Chache,keumbu,Keumbu,N,KSI_nyaribari_chache_keumbu
1334,fb77495c810e48479132b1055e7336cc,kisii,KSI,Kisii,nyaribari_chache,Nyaribari Chache,kiogoro,Kiogoro,N,KSI_nyaribari_chache_kiogoro
1335,4f818528707b454aaf8fdf6377dd6950,kisii,KSI,Kisii,nyaribari_chache,Nyaribari Chache,birongo,Birongo,N,KSI_nyaribari_chache_birongo
1336,6e2a8c289a3f48afa5a7c0bb266dee82,kisii,KSI,Kisii,nyaribari_chache,Nyaribari Chache,ibeno,Ibeno,N,KSI_nyaribari_chache_ibeno
1337,97c6cb375ed04c8fa1b7ebfba6fe03f3,kisii,KSI,Kisii,kitutu_chache_north,Kitutu Chache North,monyerero,Monyerero,N,KSI_kitutu_chache_north_monyerero
1338,260f6bc605754d87a0cae89e5424245b,kisii,KSI,Kisii,kitutu_chache_north,Kitutu Chache North,sensi,Sensi,N,KSI_kitutu_chache_north_sensi
1339,0135bddb20ae4090ac14c62e922b0d57,kisii,KSI,Kisii,kitutu_chache_north,Kitutu Chache North,marani,Marani,N,KSI_kitutu_chache_north_marani
1340,09103ada23d64eb1a9f32da5d42158a1,kisii,KSI,Kisii,kitutu_chache_north,Kitutu Chache North,kegogi,Kegogi,N,KSI_kitutu_chache_north_kegogi
1341,d27659d3ca124d3d9767147449982131,kisii,KSI,Kisii,kitutu_chache_south,Kitutu Chache South,bogusero,Bogusero,N,KSI_kitutu_chache_south_bogusero
1342,a00d4f3b6f8a4e0cbb25e4a26e4f5a70,kisii,KSI,Kisii,kitutu_chache_south,Kitutu Chache South,bogeka,Bogeka,N,KSI_kitutu_chache_south_bogeka
1343,0bec292f8fdf4e98b87753c74fbf6636,kisii,KSI,Kisii,kitutu_chache_south,Kitutu Chache South,nyakoe,Nyakoe,N,KSI_kitutu_chache_south_nyakoe
1344,f4d8268747874e5d98e4058ffae70c48,kisii,KSI,Kisii,kitutu_chache_south,Kitutu Chache South,kitutu___central,Kitutu   Central,N,KSI_kitutu_chache_south_kitutu___central
1345,419a84ed82fa49d2b8383850893214f8,kisii,KSI,Kisii,kitutu_chache_south,Kitutu Chache South,nyatieko,Nyatieko,N,KSI_kitutu_chache_south_nyatieko
1346,dd2be469328741ddbfebc30b759ce6f4,nyamira,NMR,Nyamira,kitutu_masaba,Kitutu Masaba,rigoma,Rigoma,N,NMR_kitutu_masaba_rigoma
1347,17e3f3d72f8245b692a6df9eb9cc5234,nyamira,NMR,Nyamira,kitutu_masaba,Kitutu Masaba,gachuba,Gachuba,N,NMR_kitutu_masaba_gachuba
1348,2d85eccbed044d278238041769b04468,nyamira,NMR,Nyamira,kitutu_masaba,Kitutu Masaba,kemera,Kemera,N,NMR_kitutu_masaba_kemera
1349,774fae27516949e49fcfa22a980036f1,nyamira,NMR,Nyamira,kitutu_masaba,Kitutu Masaba,magombo,Magombo,N,NMR_kitutu_masaba_magombo
1350,66200f00e5ac496c9ba157efe1d97498,nyamira,NMR,Nyamira,kitutu_masaba,Kitutu Masaba,manga,Manga,N,NMR_kitutu_masaba_manga
1351,4479093c515e4831aa5360725b9079e6,nyamira,NMR,Nyamira,kitutu_masaba,Kitutu Masaba,gesima,Gesima,N,NMR_kitutu_masaba_gesima
1352,f432bb5e4ce9423383be8df9484dfa0c,nyamira,NMR,Nyamira,west_mugirango,West Mugirango,nyamaiya,Nyamaiya,N,NMR_west_mugirango_nyamaiya
1353,22b9e6f3e5704b32aead344add4ed4c4,nyamira,NMR,Nyamira,west_mugirango,West Mugirango,bogichora,Bogichora,N,NMR_west_mugirango_bogichora
1354,64658e5e123745bfb246d3a7f14b68c8,nyamira,NMR,Nyamira,west_mugirango,West Mugirango,bosamaro,Bosamaro,N,NMR_west_mugirango_bosamaro
1355,ded3b2d2e09c42c694a42c23badd21ab,nyamira,NMR,Nyamira,west_mugirango,West Mugirango,bonyamatuta,Bonyamatuta,N,NMR_west_mugirango_bonyamatuta
1356,047f9f117033437b91ee0d2d5da2fe77,nyamira,NMR,Nyamira,west_mugirango,West Mugirango,township,Township,N,NMR_west_mugirango_township
1357,fbd9a3236e0c4b608863fd24cb857f0e,nyamira,NMR,Nyamira,north_mugirango,North Mugirango,itibo,Itibo,N,NMR_north_mugirango_itibo
1358,76d091f3fd1749f1a763d2c14f829839,nyamira,NMR,Nyamira,north_mugirango,North Mugirango,bomwagamo,Bomwagamo,N,NMR_north_mugirango_bomwagamo
1359,c91dc97ff891427fac941f802282faf0,nyamira,NMR,Nyamira,north_mugirango,North Mugirango,bokeira,Bokeira,N,NMR_north_mugirango_bokeira
1360,5591dceae6914078b9f4982ab73bd8c4,nyamira,NMR,Nyamira,north_mugirango,North Mugirango,magwagwa,Magwagwa,N,NMR_north_mugirango_magwagwa
1361,db809e04aa174511845c6e55f78b51d2,nyamira,NMR,Nyamira,north_mugirango,North Mugirango,ekerenyo,Ekerenyo,N,NMR_north_mugirango_ekerenyo
1362,8a83ea910bd54205ba153d90cd10219e,nyamira,NMR,Nyamira,borabu,Borabu,mekenene,Mekenene,N,NMR_borabu_mekenene
1363,8d28542aa4ef493294b6f6934fa70bc6,nyamira,NMR,Nyamira,borabu,Borabu,kiabonyoru,Kiabonyoru,N,NMR_borabu_kiabonyoru
1364,0516c8444eae49eb8f46bc9a3f62f665,nyamira,NMR,Nyamira,borabu,Borabu,nyansiongo,Nyansiongo,N,NMR_borabu_nyansiongo
1365,90098fbba19f4ec7b6d18571300fd59f,nyamira,NMR,Nyamira,borabu,Borabu,esise,Esise,N,NMR_borabu_esise
1366,c6d048e6d7c84cc59872915f8f743fd8,nairobi,NBI,Nairobi,westlands,Westlands,kitisuru,Kitisuru,N,NBI_westlands_kitisuru
1367,4cad27ac3baf45e6a783c662260b7125,nairobi,NBI,Nairobi,westlands,Westlands,parklands_highridge,Parklands/Highridge,N,NBI_westlands_parklands_highridge
1368,6a0b86d58e0947d988705c241dff7042,nairobi,NBI,Nairobi,westlands,Westlands,karura,Karura,N,NBI_westlands_karura
1369,3e1fa16447ce4fd3a8f7797103194033,nairobi,NBI,Nairobi,westlands,Westlands,kangemi,Kangemi,N,NBI_westlands_kangemi
1370,a176222f8ac94875ab939f3cce299bd4,nairobi,NBI,Nairobi,westlands,Westlands,mountain_view,Mountain View,N,NBI_westlands_mountain_view
1371,6468c5c5a8c44cc292d71131e32425c1,nairobi,NBI,Nairobi,dagoretti_north,Dagoretti North,kilimani,Kilimani,N,NBI_dagoretti_north_kilimani
1372,320c327030404f34a927447b71396098,nairobi,NBI,Nairobi,dagoretti_north,Dagoretti North,kawangware,Kawangware,N,NBI_dagoretti_north_kawangware
1373,122db6365ab54573b122dbb254adc226,nairobi,NBI,Nairobi,dagoretti_north,Dagoretti North,gatina,Gatina,N,NBI_dagoretti_north_gatina
1374,ca8c61b485434464ab2ec47e3045439f,nairobi,NBI,Nairobi,dagoretti_north,Dagoretti North,kileleshwa,Kileleshwa,N,NBI_dagoretti_north_kileleshwa
1375,bd4ad5b0a7694e089e19c8b8f0804245,nairobi,NBI,Nairobi,dagoretti_north,Dagoretti North,kabiro,Kabiro,N,NBI_dagoretti_north_kabiro
1376,5ea52974029345e0ba06370d887b6dc4,nairobi,NBI,Nairobi,dagoretti_south,Dagoretti South,mutuini,Mutuini,N,NBI_dagoretti_south_mutuini
1377,bf5bd6f60f4742fe8d1affb782514604,nairobi,NBI,Nairobi,dagoretti_south,Dagoretti South,ngando,Ngando,N,NBI_dagoretti_south_ngando
1378,b034deb7f6f549aa9bbc09dee07ab1a8,nairobi,NBI,Nairobi,dagoretti_south,Dagoretti South,riruta,Riruta,N,NBI_dagoretti_south_riruta
1379,177dc5d03eeb47f1ab56ad82fdf80ba4,nairobi,NBI,Nairobi,dagoretti_south,Dagoretti South,uthiru_ruthimitu,Uthiru/Ruthimitu,N,NBI_dagoretti_south_uthiru_ruthimitu
1380,ce561b4c61fc427ba6be1c7ae303f6c7,nairobi,NBI,Nairobi,dagoretti_south,Dagoretti South,waithaka,Waithaka,N,NBI_dagoretti_south_waithaka
